ano,sigla_uf,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2011,AM,privada,fundamental,iniciais (1-5),97.5,0.97593099,232.91,216.91,6.3586349,6.2,6.2
2011,AM,privada,medio,todos (1-4),90.5,0.90943402,306.73,297.22,5.4470611,5,5.5
2011,AM,publica,fundamental,finais (6-9),82.2,0.82511598,234.5,233.08,4.46,3.7,3
2011,AM,publica,fundamental,iniciais (1-5),83.6,0.83935899,196.46,180.33,4.9965839,4.2,3.8
2011,AM,total,fundamental,finais (6-9),83.1,0.83296901,239.25,237.1,4.6058331,3.8,3.2
2011,AM,total,fundamental,iniciais (1-5),84.7,0.849154,199.77,183.64,5.1202221,4.3,3.9
2011,AM,total,medio,todos (1-4),83.6,0.84035802,257.32,257.86,4.1638889,3.5,2.7
2011,AP,estadual,fundamental,finais (6-9),82.2,0.82721901,226.85,226.77,4.2271671,3.5,4
2011,AP,estadual,fundamental,iniciais (1-5),87.2,0.87408298,180.89,169.07,4.4944501,3.9,3.9
2011,AP,estadual,medio,todos (1-4),69.8,0.74445897,249.14,255.69,4.0165071,3,3
2011,AP,privada,fundamental,finais (6-9),97,0.97073603,274.73,270.54,5.7546668,5.6,5.1
2011,AP,privada,fundamental,iniciais (1-5),98.7,0.986974,225.57,213.44,6.1552668,6.1,5.7
2011,AP,privada,medio,todos (1-4),94.3,0.89443398,310.54,302.14,5.574235,5,5.2
2011,AP,publica,fundamental,finais (6-9),82.1,0.82611299,226.97,227.03,4.2336669,3.5,3.9
2011,AP,publica,fundamental,iniciais (1-5),89.3,0.89284998,180.02,167.72,4.453269,4,3.8
2011,AP,total,fundamental,finais (6-9),83,0.83517998,231.49,231.13,4.3771672,3.7,4
2011,AP,total,fundamental,iniciais (1-5),89.9,0.89889902,183.63,171.36,4.58846,4.1,4
2011,AP,total,medio,todos (1-4),71.6,0.759022,254.41,259.67,4.1499639,3.1,3.2
2011,BA,estadual,fundamental,finais (6-9),67,0.67095798,231.19,226.41,4.2933331,2.9,3.1
2011,BA,estadual,fundamental,iniciais (1-5),77,0.79813999,189.05,171.83,4.7007532,3.8,3.4
2011,BA,estadual,medio,todos (1-4),71,0.74986202,251.53,249.83,3.9624989,3,3
2011,BA,privada,fundamental,finais (6-9),92.5,0.924743,295.1,281.79,6.2816672,5.8,5.8
2011,BA,privada,fundamental,iniciais (1-5),97.2,0.97199601,238.72,218,6.4894762,6.3,6.2
2011,BA,privada,medio,todos (1-4),92,0.94029802,325.79,311.77,5.9325819,5.6,5.6
2011,BA,publica,fundamental,finais (6-9),71.4,0.720213,230.63,225.6,4.2706671,3.1,3
2011,BA,publica,fundamental,iniciais (1-5),83.3,0.83582002,188.17,172,4.6870308,3.9,3.3
2011,BA,total,fundamental,finais (6-9),73.2,0.73733902,238.75,232.66,4.5238328,3.3,3.2
2011,BA,total,fundamental,iniciais (1-5),84.8,0.84981698,196.38,179.47,4.9794121,4.2,3.5
2011,BA,total,medio,todos (1-4),72.6,0.76560998,257.64,254.91,4.1242208,3.2,3.2
2011,CE,estadual,fundamental,finais (6-9),81.1,0.80132598,240.13,238.39,4.642333,3.7,3.2
2011,CE,estadual,fundamental,iniciais (1-5),87.1,0.87061,197.49,183.05,5.065743,4.4,4
2011,CE,estadual,medio,todos (1-4),80.1,0.83155203,253.91,254.11,4.0598478,3.4,3.2
2011,CE,privada,fundamental,finais (6-9),94.3,0.94249803,286.2,274.33,6.0091672,5.7,5.9
2011,CE,privada,fundamental,iniciais (1-5),96.8,0.96815902,226.86,212.19,6.1569948,6,6.1
2011,CE,privada,medio,todos (1-4),94.5,0.95883101,339.26,314.11,6.1567969,5.9,5.8
2011,CE,publica,fundamental,finais (6-9),85.2,0.85348201,237.44,233.44,4.5149999,3.9,3.3
2011,CE,publica,fundamental,iniciais (1-5),90.9,0.911439,199.71,183.44,5.1152549,4.7,3.6
2011,CE,total,fundamental,finais (6-9),86.5,0.86666399,246.75,241.25,4.8001671,4.2,3.6
2011,CE,total,fundamental,iniciais (1-5),92,0.92151201,205.8,189.89,5.3493199,4.9,4
2011,CE,total,medio,todos (1-4),81.8,0.84550297,265.82,262.48,4.3524318,3.7,3.6
2011,DF,estadual,fundamental,finais (6-9),78.7,0.78917402,251.71,243.16,4.9146671,3.9,3.7
2011,DF,estadual,fundamental,iniciais (1-5),90.4,0.90608698,223.14,204.02,5.93749,5.4,5.2
2011,DF,estadual,medio,todos (1-4),67.5,0.68975699,272.17,269.58,4.547905,3.1,3.3
2011,DF,privada,fundamental,finais (6-9),94.6,0.94546998,297.13,283.94,6.3511672,6,6.4
2011,DF,privada,fundamental,iniciais (1-5),98.9,0.98879898,248.77,230.14,6.9025278,6.8,7
2011,DF,privada,medio,todos (1-4),92.7,0.930098,328.73,312.2,5.9801612,5.6,6.1
2011,DF,publica,fundamental,finais (6-9),78.9,0.79090101,251.71,243.16,4.9146671,3.9,3.7
2011,DF,publica,fundamental,iniciais (1-5),90.4,0.90608698,223.14,204.02,5.93749,5.4,5.2
2011,DF,total,fundamental,finais (6-9),82.7,0.82873201,265.01,254.91,5.3319998,4.4,4.3
2011,DF,total,fundamental,iniciais (1-5),92.5,0.92607701,229.32,210.3,6.1698012,5.7,5.6
2011,DF,total,medio,todos (1-4),74.2,0.75344402,290.16,283.05,5.0022202,3.8,3.9
2011,ES,estadual,fundamental,finais (6-9),77.6,0.776595,247.94,237.94,4.764833,3.7,4
2011,ES,estadual,fundamental,iniciais (1-5),92.7,0.92659801,207.66,189.58,5.3788481,5,4.5
2011,ES,estadual,medio,todos (1-4),70.2,0.74536401,271.95,258.42,4.3778901,3.3,3.4
2011,ES,privada,fundamental,finais (6-9),94.4,0.94463801,309.23,287.01,6.604167,6.2,6.3
2011,ES,privada,fundamental,iniciais (1-5),99.1,0.99139202,260.04,231.97,7.1511559,7.1,6.9
2011,ES,privada,medio,todos (1-4),94.1,0.953161,334.64,304.3,5.9450531,5.7,5.9
2011,ES,publica,fundamental,finais (6-9),79.1,0.794285,253.35,243.61,4.9493332,3.9,3.9
2011,ES,publica,fundamental,iniciais (1-5),91.4,0.91280401,210.88,191.94,5.4834852,5,4.8
2011,ES,total,fundamental,finais (6-9),80.9,0.81154299,261.63,250.03,5.1945,4.2,4.3
2011,ES,total,fundamental,iniciais (1-5),92.3,0.92152601,216.88,196.83,5.6868982,5.2,5
2011,ES,total,medio,todos (1-4),73.9,0.78442401,281.97,265.75,4.6280599,3.6,4.1
2011,GO,estadual,fundamental,finais (6-9),83.7,0.83746701,244.14,239.22,4.723,4,3.7
2011,GO,estadual,fundamental,iniciais (1-5),94.8,0.95245302,214.11,194.86,5.5983171,5.3,4.7
2011,GO,estadual,medio,todos (1-4),78,0.83035702,267.01,262.75,4.3730378,3.6,3.2
2011,GO,privada,fundamental,finais (6-9),95.1,0.95074499,292.13,276.91,6.1506672,5.8,5.7
2011,GO,privada,fundamental,iniciais (1-5),98.4,0.98459601,247.94,225.55,6.8029928,6.7,6.4
2011,GO,privada,medio,todos (1-4),93.3,0.950468,325.73,304.04,5.816011,5.5,6
2011,GO,publica,fundamental,finais (6-9),83.7,0.837475,243.32,238.52,4.6973329,3.9,3.7
2011,GO,publica,fundamental,iniciais (1-5),92.2,0.92318398,210.63,193.71,5.5107231,5.1,4.7
2011,GO,total,fundamental,finais (6-9),85.5,0.85572797,251.63,245.05,4.9448328,4.2,4
2011,GO,total,fundamental,iniciais (1-5),93.3,0.93343699,216.75,198.94,5.722796,5.3,4.9
2011,GO,total,medio,todos (1-4),80.2,0.82608098,276.17,269.19,4.5980968,3.8,3.5
2011,MA,estadual,fundamental,finais (6-9),85.2,0.85121399,227.66,227.58,4.2541671,3.6,3.6
2011,MA,estadual,fundamental,iniciais (1-5),88,0.885086,182.42,171.24,4.5631571,4,4
2011,MA,estadual,medio,todos (1-4),75.5,0.79057097,242.49,244.8,3.760093,3,2.7
2011,MA,privada,fundamental,finais (6-9),95.1,0.95049399,278.83,270.41,5.8208332,5.5,5.6
2011,MA,privada,fundamental,iniciais (1-5),97.8,0.977786,219.75,209.27,5.9680262,5.8,5.7
2011,MA,privada,medio,todos (1-4),93.8,0.938582,293.32,288.8,5.1326799,4.8,4.9
2011,MA,publica,fundamental,finais (6-9),83,0.83363599,223.8,222.57,4.1061668,3.4,3.3
2011,MA,publica,fundamental,iniciais (1-5),89.7,0.89983398,176.63,163.69,4.3151879,3.9,3.5
2011,MA,total,fundamental,finais (6-9),83.8,0.841245,229.61,227.61,4.2871671,3.6,3.5
2011,MA,total,fundamental,iniciais (1-5),90.4,0.90623403,181.71,169.05,4.509563,4.1,3.7
2011,MA,total,medio,todos (1-4),77.2,0.807073,247.05,248.75,3.88341,3.1,3
2011,MG,estadual,fundamental,finais (6-9),82.5,0.82604498,263.79,253.55,5.289,4.4,4
2011,MG,estadual,fundamental,iniciais (1-5),98.6,0.98674601,227.52,206.07,6.0584712,6,5.7
2011,MG,estadual,medio,todos (1-4),76.5,0.786605,280.02,269.55,4.6578488,3.7,3.7
2011,MG,privada,fundamental,finais (6-9),94.2,0.94224101,317.19,293.88,6.8511672,6.5,6.8
2011,MG,privada,fundamental,iniciais (1-5),98.7,0.98699498,267.1,242.97,7.4861488,7.4,7.4
2011,MG,privada,medio,todos (1-4),92.7,0.93701398,352.17,323.22,6.4744849,6.1,6.4
2011,MG,publica,fundamental,finais (6-9),83.2,0.83354801,263.86,253.82,5.2948332,4.4,4
2011,MG,publica,fundamental,iniciais (1-5),96,0.96180201,226.36,204.44,6.0066471,5.8,5.3
2011,MG,total,fundamental,finais (6-9),84.3,0.84356701,269.63,258.14,5.4629998,4.6,4.2
2011,MG,total,fundamental,iniciais (1-5),96.3,0.96386701,230.02,207.91,6.1398921,5.9,5.5
2011,MG,total,medio,todos (1-4),78.3,0.80226898,289.05,276.32,4.8860221,3.9,4.1
2011,MS,estadual,fundamental,finais (6-9),69.3,0.69151503,253.8,245.77,4.993,3.5,3.4
2011,MS,estadual,fundamental,iniciais (1-5),84.7,0.84986502,219.36,198.21,5.7595782,4.9,4
2011,MS,estadual,medio,todos (1-4),69.7,0.72509801,284.14,279.61,4.866313,3.5,3.2
2011,MS,privada,fundamental,finais (6-9),95.1,0.95097899,298.57,285.23,6.396667,6.1,6
2011,MS,privada,fundamental,iniciais (1-5),98.2,0.98214298,253.27,233.33,7.0465388,6.9,6.7
2011,MS,privada,medio,todos (1-4),93.1,0.93182498,329.27,308.54,5.9330959,5.5,6
2011,MS,publica,fundamental,finais (6-9),75.7,0.75728899,255.67,247.75,5.057333,3.8,3.6
2011,MS,publica,fundamental,iniciais (1-5),86.8,0.86959499,216.99,197.44,5.7000961,5,4.2
2011,MS,total,fundamental,finais (6-9),77.3,0.773224,260.32,251.75,5.2011671,4,3.8
2011,MS,total,fundamental,iniciais (1-5),87.9,0.880198,220.25,200.67,5.8215141,5.1,4.4
2011,MS,total,medio,todos (1-4),72.6,0.74725199,291.86,284.61,5.0495901,3.8,3.6
2011,MT,estadual,fundamental,finais (6-9),95.4,0.951657,238.14,233.61,4.5295,4.3,3.3
2011,MT,estadual,fundamental,iniciais (1-5),99.2,0.99293798,198.92,182.72,5.087254,5.1,4.4
2011,MT,estadual,medio,todos (1-4),67.7,0.72898197,261.22,258.1,4.2221069,3.1,2.9
2011,MT,privada,fundamental,finais (6-9),96.6,0.96597397,290.57,276.25,6.113833,5.9,5.6
2011,MT,privada,fundamental,iniciais (1-5),98.6,0.98639899,236.63,215.63,6.4062481,6.3,6.2
2011,MT,privada,medio,todos (1-4),94.8,0.949561,332.72,308.54,5.9815602,5.7,5.5
2011,MT,publica,fundamental,finais (6-9),93.6,0.93428499,240.32,235.33,4.5941672,4.3,3.4
2011,MT,publica,fundamental,iniciais (1-5),96.4,0.96424901,199.88,183.11,5.1125002,4.9,4.3
2011,MT,total,fundamental,finais (6-9),93.8,0.93720597,245.52,239.58,4.751833,4.5,3.5
2011,MT,total,fundamental,iniciais (1-5),96.6,0.96610498,203.53,186.33,5.241188,5.1,4.4
2011,MT,total,medio,todos (1-4),70.3,0.75301301,269.57,264,4.427846,3.3,3.4
2011,PA,estadual,fundamental,finais (6-9),72.6,0.727772,228.97,227.52,4.2748332,3.1,3.6
2011,PA,estadual,fundamental,iniciais (1-5),87.3,0.87951201,181.94,170.72,4.544517,4,3.6
2011,PA,estadual,medio,todos (1-4),67.5,0.73743498,241.6,244.28,3.739809,2.8,2.9
2011,PA,privada,fundamental,finais (6-9),95.1,0.95124,275.39,269.02,5.7405,5.5,5.7
2011,PA,privada,fundamental,iniciais (1-5),97.4,0.97438598,222,209.69,6.0190301,5.9,6.2
2011,PA,privada,medio,todos (1-4),94.9,0.94914901,309.33,303.42,5.5765419,5.3,5.3
2011,PA,publica,fundamental,finais (6-9),79,0.79565501,232.5,230.22,4.3788328,3.5,3.6
2011,PA,publica,fundamental,iniciais (1-5),85.6,0.85853899,187.27,173.8,4.7025771,4,3.4
2011,PA,total,fundamental,finais (6-9),80.3,0.80798799,238.39,235.55,4.566,3.7,3.8
2011,PA,total,fundamental,iniciais (1-5),86.3,0.86551797,190.64,177.28,4.8302722,4.2,3.5
2011,PA,total,medio,todos (1-4),69.9,0.71131301,248.72,250.5,3.9329131,2.8,3.1
2011,PB,estadual,fundamental,finais (6-9),69.4,0.69665098,227.75,222.55,4.171833,2.9,3
2011,PB,estadual,fundamental,iniciais (1-5),84.9,0.85198897,188.49,171.77,4.6887698,4,3.8
2011,PB,estadual,medio,todos (1-4),72.5,0.75741702,246.63,247.52,3.859098,2.9,2.9
2011,PB,privada,fundamental,finais (6-9),94.3,0.94248003,281.02,270.22,5.854167,5.5,5.5
2011,PB,privada,fundamental,iniciais (1-5),97.5,0.97494799,224.33,210.25,6.0735459,5.9,6.1
2011,PB,privada,medio,todos (1-4),94,0.94900298,310.27,301.22,5.5566611,5.3,5.3
2011,PB,publica,fundamental,finais (6-9),72.3,0.73066097,229.75,223.77,4.225667,3.1,2.9
2011,PB,publica,fundamental,iniciais (1-5),84.6,0.84830099,188.46,172.13,4.6947451,4,3.5
2011,PB,total,fundamental,finais (6-9),75,0.75665802,238.11,231.35,4.4910002,3.4,3.2
2011,PB,total,fundamental,iniciais (1-5),86.6,0.86769199,195.42,179.55,4.9627151,4.3,3.8
2011,PB,total,medio,todos (1-4),76,0.79122698,258.94,257.88,4.1867909,3.3,3.3
2011,PE,estadual,fundamental,finais (6-9),77.5,0.77539802,230.47,225.11,4.2596669,3.3,2.8
2011,PE,estadual,fundamental,iniciais (1-5),86.9,0.87864703,191.88,172.8,4.772471,4.2,3.9
2011,PE,estadual,medio,todos (1-4),78.3,0.81327301,248.17,246.5,3.865458,3.1,3
2011,PE,privada,fundamental,finais (6-9),93.6,0.93466699,280.77,268.75,5.8255,5.4,5.8
2011,PE,privada,fundamental,iniciais (1-5),96.9,0.96857899,220.83,201.91,5.8549709,5.7,6.2
2011,PE,privada,medio,todos (1-4),93.4,0.94057602,324.36,306.79,5.8380871,5.5,5.6
2011,PE,publica,fundamental,finais (6-9),76,0.76244301,228.03,222.05,4.1681671,3.2,2.8
2011,PE,publica,fundamental,iniciais (1-5),86.5,0.86598903,184.38,166.96,4.5227518,3.9,3.6
2011,PE,total,fundamental,finais (6-9),78.7,0.789473,237.63,230.53,4.469667,3.5,3.2
2011,PE,total,fundamental,iniciais (1-5),88.8,0.888964,193.88,176.05,4.8698049,4.3,4
2011,PE,total,medio,todos (1-4),79.9,0.82068402,258.1,254.35,4.122149,3.4,3.3
2011,PI,estadual,fundamental,finais (6-9),78.9,0.79171503,239.36,230.66,4.5005002,3.6,3.1
2011,PI,estadual,fundamental,iniciais (1-5),83.1,0.83823699,193.61,177.58,4.892477,4.1,3.3
2011,PI,estadual,medio,todos (1-4),72.2,0.76583201,247.08,245.02,3.827853,2.9,2.6
2011,PI,privada,fundamental,finais (6-9),92.3,0.92298698,302.36,283.05,6.4238329,5.9,5.7
2011,PI,privada,fundamental,iniciais (1-5),96.8,0.96858603,237.16,219.08,6.4793239,6.3,6.1
2011,PI,privada,medio,todos (1-4),92.4,0.93684202,331.13,311.01,5.9960551,5.6,5.7
2011,PI,publica,fundamental,finais (6-9),79.7,0.80422997,239.39,230.27,4.4945002,3.6,3.2
2011,PI,publica,fundamental,iniciais (1-5),84.7,0.84886098,192.66,176.36,4.8519511,4.1,3.4
2011,PI,total,fundamental,finais (6-9),81.1,0.81731302,250.85,239.86,4.8453331,4,3.5
2011,PI,total,fundamental,iniciais (1-5),86,0.86147898,199.78,183.19,5.1124182,4.4,3.6
2011,PI,total,medio,todos (1-4),74.8,0.78343397,259.26,254.47,4.1402378,3.2,3.2
2011,PR,estadual,fundamental,finais (6-9),82.2,0.82168901,252.05,243.52,4.926167,4,3.8
2011,PR,estadual,fundamental,iniciais (1-5),89.5,0.88688999,222.92,200,5.860343,5.2,5.7
2011,PR,estadual,medio,todos (1-4),79.3,0.825553,271.75,263.82,4.4556289,3.7,3.6
2011,PR,privada,fundamental,finais (6-9),96.1,0.96098602,307.38,285.1,6.5415001,6.3,6.5
2011,PR,privada,fundamental,iniciais (1-5),98.4,0.98416799,259.05,231.05,7.1155038,7,7
2011,PR,privada,medio,todos (1-4),95.5,0.95747501,351.14,320.73,6.422893,6.1,6.1
2011,PR,publica,fundamental,finais (6-9),82.2,0.82217902,252.24,243.74,4.9330001,4.1,3.8
2011,PR,publica,fundamental,iniciais (1-5),93.4,0.93568802,221.63,197.6,5.7918549,5.4,5.2
2011,PR,total,fundamental,finais (6-9),83.6,0.83618802,258.17,248.19,5.1063328,4.3,4
2011,PR,total,fundamental,iniciais (1-5),94,0.94151801,225.83,201.36,5.9405022,5.6,5.4
2011,PR,total,medio,todos (1-4),81.4,0.84153301,283.76,272.44,4.7534909,4,3.9
2011,RJ,estadual,fundamental,finais (6-9),73.3,0.73413199,235.07,227.49,4.3759999,3.2,3.3
2011,RJ,estadual,fundamental,iniciais (1-5),83.9,0.84536201,202.92,180.19,5.117661,4.3,4.5
2011,RJ,estadual,medio,todos (1-4),67.3,0.728809,269.35,260.51,4.37252,3.2,3.1
2011,RJ,privada,fundamental,finais (6-9),91.7,0.91645902,296.02,279.1,6.2521672,5.7,5.9
2011,RJ,privada,fundamental,iniciais (1-5),96.3,0.96280497,240.16,221.89,6.5877519,6.3,6.4
2011,RJ,privada,medio,todos (1-4),89.6,0.89752197,334.98,315.7,6.120337,5.5,5.4
2011,RJ,publica,fundamental,finais (6-9),78.2,0.78617501,245.25,238.74,4.7333331,3.7,3.7
2011,RJ,publica,fundamental,iniciais (1-5),86.1,0.86134201,213.58,192.3,5.541441,4.8,4.8
2011,RJ,total,fundamental,finais (6-9),80.7,0.81056201,260.16,250.58,5.1789999,4.2,4.1
2011,RJ,total,fundamental,iniciais (1-5),88.2,0.881733,221.03,200.57,5.8344169,5.1,5.1
2011,RJ,total,medio,todos (1-4),71.4,0.76281202,286.83,275.04,4.835681,3.7,3.6
2011,RN,estadual,fundamental,finais (6-9),68.3,0.68435103,231.36,225.33,4.2781668,2.9,3
2011,RN,estadual,fundamental,iniciais (1-5),79.8,0.81191897,183.5,168.55,4.5348611,3.7,3.3
2011,RN,estadual,medio,todos (1-4),69,0.727323,249,246.97,3.884011,2.8,2.9
2011,RN,privada,fundamental,finais (6-9),92.8,0.92795497,283.7,271.57,5.9213328,5.5,5.5
2011,RN,privada,fundamental,iniciais (1-5),96.6,0.965792,224.11,209.17,6.0498881,5.8,5.8
2011,RN,privada,medio,todos (1-4),91.5,0.91641498,312.52,298.1,5.5415549,5.1,5.4
2011,RN,publica,fundamental,finais (6-9),68.6,0.695472,232.05,225.41,4.2913332,3,3
2011,RN,publica,fundamental,iniciais (1-5),82.7,0.831137,184.57,169.19,4.5667558,3.8,3.2
2011,RN,total,fundamental,finais (6-9),72.5,0.73288101,242.78,235,4.6300001,3.4,3.3
2011,RN,total,fundamental,iniciais (1-5),85.2,0.85433698,192.27,176.97,4.8554039,4.1,3.5
2011,RN,total,medio,todos (1-4),72.7,0.76074302,258.82,254.88,4.1401949,3.1,3.2
2011,RO,estadual,fundamental,finais (6-9),72.4,0.72731602,246.74,240.05,4.7800002,3.5,3.6
2011,RO,estadual,fundamental,iniciais (1-5),87.9,0.88327301,205.64,187.55,5.303515,4.7,4.4
2011,RO,estadual,medio,todos (1-4),73.3,0.74011701,272.45,265.88,4.4962988,3.3,3.3
2011,RO,privada,fundamental,finais (6-9),93.4,0.93429899,289.3,278.83,6.1358328,5.7,6.2
2011,RO,privada,fundamental,iniciais (1-5),98.1,0.98093599,235.92,221.1,6.4923749,6.4,6.4
2011,RO,privada,medio,todos (1-4),92.8,0.93738699,317.51,299.02,5.625421,5.3,5.3
2011,RO,publica,fundamental,finais (6-9),74.6,0.74961698,246.8,239.77,4.7763329,3.6,3.6
2011,RO,publica,fundamental,iniciais (1-5),88.2,0.88422501,202.19,184.3,5.178658,4.6,4.3
2011,RO,total,fundamental,finais (6-9),75.7,0.761011,250.5,243.16,4.8943329,3.7,3.8
2011,RO,total,fundamental,iniciais (1-5),88.9,0.89063603,204.99,187.36,5.2874479,4.7,4.5
2011,RO,total,medio,todos (1-4),75.1,0.80152297,276.36,268.76,4.5944691,3.7,3.5
2011,RR,estadual,fundamental,finais (6-9),81.9,0.82081801,233.22,228.88,4.3685002,3.6,3.7
2011,RR,estadual,fundamental,iniciais (1-5),90.2,0.90530002,194.36,179.88,4.9484549,4.5,4.3
2011,RR,estadual,medio,todos (1-4),77.9,0.82042599,262.48,259.23,4.2568598,3.5,3.5
2011,RR,privada,fundamental,finais (6-9),95.2,0.95154899,290.6,277.73,6.1389999,5.8,6.5
2011,RR,privada,fundamental,iniciais (1-5),98.6,0.98575002,246.33,223.41,6.7334838,6.6,6.7
2011,RR,privada,medio,todos (1-4),93.4,0.93540901,317.45,295.42,5.5706768,5.2,5
2011,RR,publica,fundamental,finais (6-9),81.9,0.82081097,233.16,228.86,4.3673329,3.6,3.7
2011,RR,publica,fundamental,iniciais (1-5),92.4,0.92500699,193.07,179.52,4.9172578,4.5,4.4
2011,RR,total,fundamental,finais (6-9),82.6,0.82736099,238.05,233.13,4.5196671,3.7,3.9
2011,RR,total,fundamental,iniciais (1-5),92.8,0.92827398,197.28,183.05,5.0621028,4.7,4.5
2011,RR,total,medio,todos (1-4),79.4,0.82349098,268.67,263.38,4.4057841,3.6,3.8
2011,RS,estadual,fundamental,finais (6-9),74.1,0.74246103,258.39,248.19,5.1100001,3.8,4
2011,RS,estadual,fundamental,iniciais (1-5),90.6,0.90586299,214.19,196.61,5.6318712,5.1,5
2011,RS,estadual,medio,todos (1-4),66.3,0.715469,286.42,273.1,4.80059,3.4,3.7
2011,RS,privada,fundamental,finais (6-9),94.3,0.94290799,301.89,283.82,6.428833,6.1,6.5
2011,RS,privada,fundamental,iniciais (1-5),98,0.97685802,249.22,227.08,6.8550901,6.7,6.5
2011,RS,privada,medio,todos (1-4),91.5,0.92865902,343.22,320.45,6.3071761,5.9,6
2011,RS,publica,fundamental,finais (6-9),76.8,0.77103299,257.48,247.25,5.0791669,3.9,4.1
2011,RS,publica,fundamental,iniciais (1-5),91.1,0.91137099,212.33,193.89,5.5468531,5.1,4.9
2011,RS,total,fundamental,finais (6-9),78.5,0.787099,262.98,251.77,5.2458329,4.1,4.3
2011,RS,total,fundamental,iniciais (1-5),91.8,0.91696501,214.07,195.44,5.6081042,5.1,5.1
2011,RS,total,medio,todos (1-4),69.2,0.74087298,295.26,280.42,5.0343289,3.7,4
2011,SC,estadual,fundamental,finais (6-9),93.4,0.93923998,255.3,244.72,5.0003328,4.7,4.5
2011,SC,estadual,fundamental,iniciais (1-5),97.4,0.97366202,221.14,202.03,5.8632588,5.7,5.1
2011,SC,estadual,medio,todos (1-4),82.7,0.839387,284.48,271.73,4.7531242,4,3.8
2011,SC,privada,fundamental,finais (6-9),96.8,0.96770298,309.67,285.32,6.583333,6.4,6.3
2011,SC,privada,fundamental,iniciais (1-5),98.9,0.98959601,259.85,234.13,7.1868172,7.1,7
2011,SC,privada,medio,todos (1-4),95.1,0.96391898,342.52,316.57,6.2394009,6,6
2011,SC,publica,fundamental,finais (6-9),92,0.91302598,258.58,248,5.1098328,4.7,4.6
2011,SC,publica,fundamental,iniciais (1-5),96.3,0.963103,222.83,202.17,5.898097,5.7,5.1
2011,SC,total,fundamental,finais (6-9),92.4,0.919954,264.32,252.19,5.2754998,4.9,4.7
2011,SC,total,fundamental,iniciais (1-5),96.6,0.96559,226,204.89,6.0079541,5.8,5.2
2011,SC,total,medio,todos (1-4),84.5,0.85348803,294.97,279.82,5.0212731,4.3,4.1
2011,SE,estadual,fundamental,finais (6-9),65.4,0.65670699,236.02,227.88,4.3983331,2.9,3.3
2011,SE,estadual,fundamental,iniciais (1-5),83.1,0.83597398,188.91,172.82,4.7159042,3.9,3.8
2011,SE,estadual,medio,todos (1-4),69.4,0.73522902,249.44,246.69,3.8861389,2.9,3.1
2011,SE,privada,fundamental,finais (6-9),89.9,0.89968699,281.7,267.51,5.820333,5.2,6.1
2011,SE,privada,fundamental,iniciais (1-5),96.5,0.964737,231.36,210.88,6.2193298,6,6
2011,SE,privada,medio,todos (1-4),90.3,0.90402597,302.27,290.7,5.2868161,4.8,5.8
2011,SE,publica,fundamental,finais (6-9),65.3,0.66406298,234.55,226.07,4.343667,2.9,3.2
2011,SE,publica,fundamental,iniciais (1-5),78.8,0.79047298,185.5,168.75,4.5765219,3.6,3.6
2011,SE,total,fundamental,finais (6-9),69,0.69935799,244.92,235.16,4.6681671,3.3,3.5
2011,SE,total,fundamental,iniciais (1-5),81.8,0.81986398,195.78,178.21,4.9452181,4.1,3.8
2011,SE,total,medio,todos (1-4),73.1,0.76413602,260.36,255.75,4.175139,3.2,3.6
2011,SP,estadual,fundamental,finais (6-9),91.2,0.90970099,244.33,240.88,4.7535,4.3,4.2
2011,SP,estadual,fundamental,iniciais (1-5),97.5,0.97749901,213.19,191.77,5.524539,5.4,5.3
2011,SP,estadual,medio,todos (1-4),79.3,0.84048003,274.19,272.55,4.6207371,3.9,3.6
2011,SP,privada,fundamental,finais (6-9),96.2,0.96173698,308.32,291.16,6.6581669,6.4,6.7
2011,SP,privada,fundamental,iniciais (1-5),98.4,0.98419303,256.32,232.89,7.096621,7,7.1
2011,SP,privada,medio,todos (1-4),95.2,0.95170802,336.86,317.13,6.1682901,5.9,6
2011,SP,publica,fundamental,finais (6-9),91.2,0.910649,245.89,242.02,4.798667,4.4,4.3
2011,SP,publica,fundamental,iniciais (1-5),96,0.95931,215.82,194.57,5.6255341,5.4,5.3
2011,SP,total,fundamental,finais (6-9),92,0.918369,255.02,249.19,5.0701671,4.7,4.6
